OBJECTID,NAME,GeoNew,SqMi,Zip_Code,Median_Inc,Median_I_1,Percent_Re,RSO,Occupied_H,RSO_per_Oc,Per_who_Pa,Population,High_Chang,Current_Ra,Future_Rai,Housing_Pr,Affordable,Eligible,F7indicato,F2000_est,Difference,Percent_Di,Exclusion_,SHAPE_Length,SHAPE_Area
121,1200.30,A06037120030,0.138454289291,91402,24583,3929,93.839384,535,665,0.804511,38.398693,2727,0,0,0,0.593256,0,Eligible,0.302328456995,2852,-125,-4.382889201, ,0.0239537499285301,3.5083166595662e-05
122,1042.01,A06037104201,0.420847693125,91340,48993,11787,27.205402,31,869,0.035673,38.559322,4591,0,0,0,0,0,Eligible,0.103060853843,4787,-196,-4.094422394, ,0.0450979601206409,0.000106730360872584
123,1043.10,A06037104310,0.58243146883,91340,56198,11101,38.14741,18,855,0.021053,52.905199,5028,0,0,0,0,0,Eligible,0.162166579687,4981,47,0.943585625, ,0.0579976791926694,0.000147691492674521
124,1043.20,A06037104320,0.467978063327,91331,44250,11048,63.218194,142,1154,0.12305,25.423729,5868,0,0,0,0,0.447615,Eligible,0.147172647794,5695,173,3.037752414, ,0.0444379041857,0.000118664042279629
125,1044.01,A06037104401,0.262958466401,91331,65536,22613,39.69792,75,665,0.112782,52.459016,3509,0,0,0,0,0,Eligible,0.154397202539,3208,301,9.382793017, ,0.0383946287369883,6.66728640780716e-05
126,1045,A06037104500,0.205005069108,91331,49375,9758,45.629732,53,650,0.081538,37.216828,2906,0,0,0,0,0,Eligible,0.110313560192,3030,-124,-4.092409241, ,0.0341523217132776,5.1971683059882e-05
127,1046.10,A06037104610,0.228606430481,91331,39196,17490,47.565438,140,761,0.183968,47.792208,3553,0,0,0,0,0,Eligible,0.162145593636,3600,-47,-1.305555556, ,0.035074203336429,5.79585183395625e-05
128,1046.20,A06037104620,0.205069700755,91331,43936,6046,39.929845,30,762,0.03937,46.835443,3421,0,0,0,0,0,Eligible,0.138125063449,3417,4,0.11706175, ,0.0341526071719594,5.19894308411383e-05
129,1047.01,A06037104701,0.21253178763,91331,24762,3503,70.731071,93,902,0.103104,31.962025,3836,0,0,0,0,0,Eligible,0.167544165849,4168,-332,-7.965451056, ,0.0339510383603184,5.38881011773631e-05
130,1048.10,A06037104810,0.433696526003,91331,58542,15996,37.912376,55,1033,0.053243,44.501279,5729,0,0,0,0,0,Eligible,0.129592763901,5101,628,12.31131151, ,0.0432054590177173,0.000109941354044025
131,1251,A06037125100,0.501393226943,91607,53558,13446,64.824798,1385,2703,0.512394,30.748663,5953,0.866786,0,0,0,0,Eligible,0.28900209023,5581,372,6.665472138, ,0.0465302461044241,0.000126972373838188
132,1252,A06037125200,0.503353406809,91601,44018,12623,68.910338,753,1637,0.459988,36.986301,3959,0.881666,0.937844,0,0,0,Eligible,0.380784769308,3445,514,14.92017417, ,0.0465374223260742,0.000127468786109725
133,1070.10,A06037107010,0.264331296838,91342,54940,19387,28.976378,55,765,0.071895,49.769585,3175,0,0,0,0,0,Eligible,0.133071747975,3225,-50,-1.550387597, ,0.0395640471858633,6.70490633715364e-05
134,1070.20,A06037107020,0.383254597321,91342,61852,12423,25.1993,142,1216,0.116776,22.727273,5150,0,0,0,0,0,Eligible,0.0575869704949,4299,851,19.79530123, ,0.0447020769154946,9.72093057897497e-05
135,1231.04,A06037123104,0.301795612212,91606,46595,6123,70.512821,860,1578,0.544994,37.687555,4356,0.826777,0,0,0,0,Eligible,0.305939920821,4774,-418,-8.755760369, ,0.0353598599336497,7.64429477426032e-05
136,1232.04,A06037123204,0.125169381778,91605,34000,6585,81.028744,589,1042,0.565259,37.869822,3308,0,0,0,0,0.240547,Eligible,0.222432762306,3479,-171,-4.915205519, ,0.0232560013153654,3.17088127570925e-05
137,1232.06,A06037123206,0.232747229379,91606,35850,3669,68.899018,626,834,0.7506,41.993464,2852,0.659629,0,0,0,0,Eligible,0.293427369973,3017,-165,-5.469008949, ,0.0311389375627551,5.89605528364567e-05
138,1233.01,A06037123301,0.503247570944,91605,58239,17402,51.587302,464,1497,0.309953,30.62201,4536,0,0,0,0,0,Eligible,0.136617476442,4801,-265,-5.515247047, ,0.0512151659834734,0.000127496060779239
139,1233.03,A06037123303,0.244543726279,91605,39550,11636,70.679199,379,921,0.411509,33.996937,3298,0,0,0,0,0,Eligible,0.168535467418,3317,-19,-0.572806753, ,0.037349860433848,6.19520571444693e-05
140,1253.10,A06037125310,0.406849983145,91601,41360,5104,81.924932,540,1969,0.274251,42.147239,4863,0.881666,1,0,0,0.313911,Eligible,0.441062986541,3984,879,22.06325301, ,0.0607980436563622,0.000103036108356907
141,1272.10,A06037127210,0.595107077578,91405,43931,6902,73.279796,695,1837,0.378334,23.805855,5501,0,0,0,0,0,Eligible,0.155432257472,5058,443,8.758402531, ,0.0598828979688174,0.00015078271748412
142,1272.20,A06037127220,0.252069986351,91405,29545,8240,75.3991,933,1680,0.555357,43.134213,4906,0,0,0,0,0,Eligible,0.207543058502,5020,-114,-2.270916335, ,0.0320625927126521,6.38645424468442e-05
143,1273,A06037127300,0.408946226351,91406,45489,17034,58.497844,756,1663,0.4546,31.013216,4527,0,0,0,0,0,Eligible,0.146088934617,3605,922,25.57558946, ,0.0437565080259227,0.000103615145150099
144,1274,A06037127400,0.842278854298,91406,36378,7811,80.435851,858,1822,0.470911,36.866982,6121,0,0,0,0,0,Eligible,0.198049766575,5682,439,7.732017548, ,0.074779549724814,0.000213415542959314
145,2404.02,A06037240402,0.232172723144,90044,26140,5222,41.009719,376,1061,0.354383,32.20339,3717,0,0,0,0,0,Eligible,0.112032017199,3668,49,1.335877863, ,0.034605403220155,5.86400491469079e-05
146,2410.01,A06037241001,0.349868975168,90061,34387,9715,56.829268,470,1059,0.443815,41.628264,4100,0,1,0,0,0,Eligible,0.240185682979,3719,381,10.24468943, ,0.0586452400164147,8.83503223037116e-05
147,1041.08,A06037104108,0.423394476108,91331,41591,9307,40.937746,19,1324,0.01435,26.706232,5076,0,0,0,0,0,Eligible,0.102185026251,4203,873,20.76807372, ,0.0582965043525381,0.000107359130600591
148,1091,A06037109100,1.04466087187,91345,52102,8838,17.733763,4,689,0.005806,16.778523,2377,0,0,0,0,0,Eligible,0.0450158192365,2527,-150,-5.928016321, ,0.0781238221255404,0.000264904768008504
149,1094,A06037109400,0.498354107902,91345,56136,6967,16.56338,61,1020,0.059804,10.982659,3563,0,0,0,0,0,Eligible,0.0204269987308,3488,75,2.137745625, ,0.0556771021073727,0.000126359772164054
150,1275.20,A06037127520,0.140422091501,91406,34710,5669,99.722643,1104,1185,0.931646,32.282794,3980,0,0,0,0,0,Eligible,0.212892854058,3534,446,12.62026033, ,0.0241292804371155,3.558318705808e-05
151,1112.02,A06037111202,0.720672281353,91344,68456,17770,36.538461,299,1819,0.164376,39.783491,5255,0,0,0,0,0,Eligible,0.130489609527,4835,420,8.694851363, ,0.0656749090216385,0.000182728769134735
152,1113.01,A06037111301,0.772658744405,91344,50691,7918,65.087282,1295,2654,0.487943,32.732558,7303,0,0,0,0,0,Eligible,0.160307007025,6714,589,8.772713732, ,0.0678552092988482,0.00019589315284407
153,1113.02,A06037111302,0.59949096363,91325,59103,12583,40.968984,57,1829,0.031165,33.407821,5136,0,0,0,0,0,Eligible,0.127954699644,4065,1071,26.34686347, ,0.0561403568522457,0.000151976561698458
154,1279.20,A06037127920,0.250454229102,91405,45625,11388,62.972973,569,1198,0.474958,39.543726,3700,0,0,0,0,0,Eligible,0.172467838411,4078,-378,-9.269249632, ,0.0319960096352287,6.3449586701532e-05
155,1282.10,A06037128210,0.212325576231,91401,30359,3958,96.849538,794,1491,0.532529,41.151978,5575,0,0,0,0.767015,0.333639,Eligible,0.378568216449,5194,381,7.335386985, ,0.029782010315574,5.37816165431348e-05
156,1283.03,A06037128303,0.159814553531,91411,24324,5876,98.229292,705,1064,0.662594,46.463654,3380,0,0,0,0.685582,0,Eligible,0.352331895702,4087,-707,-17.29875214, ,0.0297843056824612,4.04801172149762e-05
157,1284,A06037128400,0.666337780963,91411,55737,11271,48.302066,477,1721,0.277164,25.909091,4211,0,0,0,0,0,Eligible,0.117296410054,4101,110,2.682272616, ,0.0696964856122256,0.000168765988654091
158,1233.04,A06037123304,0.339394813414,91605,28953,5782,82.558654,639,1676,0.381265,37.61533,4518,0,0,0,0,0,Eligible,0.201349148023,4103,415,10.11208892, ,0.0390701685934908,8.5980611700177e-05
159,1114,A06037111400,0.699571765546,91344,46279,6707,60.43998,1202,2820,0.426241,36.69924,7938,0,0,0,0,0,Eligible,0.160392616288,7050,888,12.59574468, ,0.0541566228945838,0.000177356088122049
160,1235.10,A06037123510,0.308269815493,91405,45781,5949,70.072689,828,1494,0.554217,31.395349,4913,0,0,0,0,0,Eligible,0.168269780139,4872,41,0.841543514, ,0.0363279857588989,7.80941849341392e-05
161,1235.20,A06037123520,0.197222178529,91401,41816,3479,67.921569,399,797,0.500627,34.268537,2550,0,0,0,0,0,Eligible,0.159031470364,3152,-602,-19.09787437, ,0.0385690486605513,4.99586214677423e-05
162,1236.01,A06037123601,0.591653992579,91401,57986,14460,64.932599,1002,1896,0.528481,32.113145,5386,0,0,0,0,0,Eligible,0.16487216356,4988,398,7.97914996, ,0.053287310654024,0.000149853389683393
163,1238,A06037123800,0.498059181809,91606,42062,10924,56.871266,1031,2304,0.447483,36.506849,5542,0.714757,0,0,0,0.251279,Eligible,0.284501769796,5593,-51,-0.910229176, ,0.0505552572553726,0.000126150526264526
164,1289.10,A06037128910,0.51610974097,91403,64242,4504,43.439764,629,1718,0.366123,26.582279,3755,0,0,0,0,0,Eligible,0.111443641008,3775,-20,-0.529801325, ,0.054759114516932,0.000130694047467013
165,1310.10,A06037131010,0.411823167039,91335,44231,6418,71.252097,1052,1972,0.533469,42.080537,6577,0,0,0,0,0.315942,Eligible,0.22482221235,5999,578,9.634939157, ,0.0432987244038163,0.000104352153515437
166,1310.20,A06037131020,0.557866575007,91335,57244,19172,38.844765,234,1572,0.148855,31.187411,5556,0,0,0,0,0,Eligible,0.113200168081,5184,372,7.175925926, ,0.0509375787934704,0.000141332042791059
167,2412.02,A06037241202,0.449145899914,90044,32637,9891,67.041045,720,1371,0.525164,36.811927,4919,0,1,0,0,0,Eligible,0.233761696327,4820,99,2.053941909, ,0.0423871803928702,0.000113425806855528
168,2397.02,A06037239702,0.18775661358,90003,30978,13137,65.637584,601,1008,0.59623,50.596027,3736,0,0,0,0,0,Eligible,0.20307189012,3480,256,7.355217769, ,0.0313897177779673,4.74318248139866e-05
169,2398.02,A06037239802,0.235316053042,90001,31518,6460,68.249129,784,1219,0.64315,44.004525,4596,0,0,0,0,0.302283,Eligible,0.211207597608,4433,163,3.676968193, ,0.0352863394797938,5.94466243010247e-05
170,1904.01,A06037190401,0.0644498895125,90027,37500,7010,98.48347,1551,1798,0.862625,25.084175,3335,0.879619,0.910818,0,0,0,Eligible,0.402648024017,3768,-433,-11.49150743, ,0.0162133986331005,1.63092400485361e-05
171,1904.02,A06037190402,0.0606722918429,90027,21369,4226,98.181011,1111,1205,0.921992,44.444444,2261,0.879619,1,0,0,0,Eligible,0.448260209892,2695,-434,-16.1038961, ,0.0157761175613487,1.53533098154806e-05
172,1908.01,A06037190801,0.125167072573,90028,18718,3256,90.604344,1125,1344,0.837054,25.940753,2343,0.900092,0.874605,0,0,0,Eligible,0.382068566145,2979,-636,-21.34944612, ,0.0232422058659147,3.16704233924388e-05
173,2073.02,A06037207302,0.0989036839819,90013,37219,5350,92.309698,1520,2761,0.550525,31.237721,3891,0.945132,0.922054,0.880676,0,0.324298,Eligible,0.575243704182,1474,2417,163.9755767, ,0.0247688452100571,2.50110432030358e-05
174,2085.01,A06037208501,0.0939056323749,90026,44375,9610,85.472062,438,813,0.538745,32.742156,2611,0.907053,0,0,0,0.240012,Eligible,0.342064240488,2815,-204,-7.246891652, ,0.0201551095230287,2.37534148359514e-05
175,1852.03,A06037185203,0.211579766781,90065,46492,14242,59.555985,471,925,0.509189,32.3049,3112,0.755743,0,0,0,0,Eligible,0.257716015026,3122,-10,-0.320307495, ,0.036361421958124,5.35387761500708e-05
176,1852.04,A06037185204,0.372095772873,90065,80556,20431,20.212766,141,698,0.202006,30.555556,1980,0.726071,0,0,0,0,Eligible,0.178156265381,2186,-206,-9.423604758, ,0.0530191984557253,9.41592433248139e-05
177,2111.21,A06037211121,0.0825940606268,90004,40638,5442,91.534391,767,950,0.807368,33.59375,2307,0.864469,0.85963,0,0,0,Eligible,0.403233853134,2490,-183,-7.34939759, ,0.0219737587986807,2.08930226109759e-05
178,2112.02,A06037211202,0.0691757182103,90004,31615,3269,91.153415,890,941,0.945802,33.629301,2679,0.864469,0.993224,0,0,0,Eligible,0.411369698255,3094,-415,-13.41305753, ,0.0169113798749816,1.74990311744856e-05
179,2911.20,A06037291120,0.270687332992,90247,31500,9711,66.043756,329,640,0.514062,40.047393,2194,0,0,0,0,0,Eligible,0.174396147995,2282,-88,-3.856266433, ,0.0333136725398211,6.83415370038747e-05
180,2696.01,A06037269601,0.128824953512,90034,39276,4444,86.011524,929,1057,0.878903,37.418655,3124,0,0,0,0,0,Eligible,0.20077999753,3565,-441,-12.37026648, ,0.0225914160672706,3.25754150380388e-05
181,2699.03,A06037269903,0.107872913607,90034,51228,8642,96.351931,1186,1734,0.683968,26.029851,3977,0,0,0.824703,0,0,Eligible,0.324584408845,3804,173,4.547844374, ,0.0228070884805512,2.72704946223913e-05
182,2699.04,A06037269904,0.130256491904,90034,51900,7460,97.378978,1859,2052,0.905945,20.644512,3834,0,0,0.845196,0,0,Eligible,0.312390190803,3859,-25,-0.647836227, ,0.0271745044889242,3.29318594164605e-05
183,2722.02,A06037272202,0.119072639802,90066,62727,14775,78.241263,1030,1572,0.655216,23.977546,3548,0.800528,0,0,0,0,Eligible,0.286347644635,3543,5,0.141123342, ,0.0266501824325538,3.00933848535183e-05
184,2734.02,A06037273402,0.262241071417,90291,63462,28871,71.820857,1824,2090,0.872727,25.21059,3138,0.887399,0,0,0,0.262595,Eligible,0.305156411859,3290,-152,-4.6160647, ,0.0358950307559828,6.62726630097471e-05
185,2267,A06037226700,0.302213838146,90011,30186,2404,77.374209,833,1259,0.661636,34.257426,6002,0.769598,0,0,0,0,Eligible,0.298724315259,6469,-467,-7.219044675, ,0.0373208217844389,7.63970628600518e-05
186,2718.01,A06037271801,0.183992692478,90034,52917,16565,77.129338,1377,1690,0.814793,36.223365,3804,0,0,0,0,0,Eligible,0.190996923002,3758,46,1.224055349, ,0.0289812955228668,4.65115296330654e-05
187,2218.10,A06037221810,0.117504806583,90007,13817,2819,84.686775,675,875,0.771429,48.086735,2633,0.773929,0,0,0,0,Eligible,0.340647663173,3071,-438,-14.26245523, ,0.0229091206691966,2.97089448737047e-05
188,2032,A06037203200,0.199206716832,90033,36500,14071,77.240954,756,1236,0.61165,36.459431,4864,0,0,0,0,0.286006,Eligible,0.207764845337,4952,-88,-1.77165257, ,0.0315849492306213,5.03790748684186e-05
189,2094.02,A06037209402,0.0525997725259,90057,27564,4659,99.576495,919,1160,0.792241,30.642361,3811,0.894424,0.976142,0,0.712192,0,Eligible,0.534248089636,3398,413,12.15420836, ,0.0146745463354978,1.33027275859636e-05
190,2123.05,A06037212305,0.0417212394393,90006,26827,9327,98.105053,837,1040,0.804808,31.980198,3008,0.66397,0.852211,0,0,0,Eligible,0.381161468002,3201,-193,-6.029365823, ,0.0130930480066721,1.05516748385204e-05
191,2118.04,A06037211804,0.0717981498864,90020,36583,6581,96.070596,1217,1287,0.94561,26.661198,3044,0.832699,0.874052,0,0,0,Eligible,0.388888637756,3414,-370,-10.83772701, ,0.0172642247554011,1.81608098704565e-05
192,2121.01,A06037212101,0.0717289480543,90005,35719,4806,89.390034,575,1174,0.489779,44.860711,2328,0.779142,0.955143,0,0,0,Eligible,0.41334590079,2707,-379,-14.00073883, ,0.0172561447587843,1.81425310184602e-05
193,2121.02,A06037212102,0.0535343417109,90020,22281,14148,97.044552,689,1250,0.5512,36.430921,2267,0.77872,0.968378,0,0,0.443407,Eligible,0.44360523137,2614,-347,-13.27467483, ,0.0147201474152374,1.35405315134138e-05
194,2149.01,A06037214901,0.120190543598,90048,55244,6778,78.249534,1129,2036,0.554519,23.422861,2692,0,0,0,0,0,Eligible,0.15947249223,3153,-461,-14.62099588, ,0.0226557288001035,3.04040262899417e-05
195,2349.01,A06037234901,0.125645661119,90043,22355,3151,90.57377,770,1097,0.701914,51.515152,2943,0,0,0.81525,0,0,Eligible,0.352930659225,2813,130,4.62140064, ,0.0232645265888731,3.17485803085716e-05
196,2398.01,A06037239801,0.143155926676,90001,24196,8242,60.984287,560,862,0.649652,54.446461,3401,0,0,0,0,0,Eligible,0.19814750015,3130,271,8.658146965, ,0.0317471137565431,3.61663139120289e-05
197,1898,A06037189800,0.279257051919,90046,52598,6648,67.922236,1211,2437,0.496922,28.770173,4196,0.732872,0,0,0,0,Eligible,0.270264172323,3981,215,5.400653102, ,0.0387460714985673,7.06623953246447e-05
198,1912.04,A06037191204,0.0776377839093,90029,33272,5057,85.263158,769,783,0.98212,38.493724,1909,0.88658,0.871248,0,0,0,Eligible,0.408526916813,2514,-605,-24.06523469, ,0.0177435604938805,1.9644005600933e-05
199,1253.20,A06037125320,0.244185528225,91601,41384,5443,93.155894,519,2609,0.198927,26.174773,5523,0.881666,0.996475,0,0,0.321226,Eligible,0.432277866794,4425,1098,24.81355932, ,0.0419942520704603,6.18385989334144e-05
200,1230.10,A06037123010,0.39219507382,91352,35536,12664,62.670048,547,1051,0.520457,41.450068,4337,0,0,0,0,0,Eligible,0.180237218663,4507,-170,-3.771910362, ,0.0403909593916615,9.93646328567113e-05
201,1347.20,A06037134720,0.382036641418,91306,53125,8228,49.989511,638,1551,0.411348,29.558999,4802,0,0,0,0,0,Eligible,0.124741635198,4490,312,6.948775056, ,0.0409851747721278,9.67926285669344e-05
202,1318,A06037131800,0.50791709979,91335,52168,6307,52.353138,523,1639,0.319097,39.032258,6026,0,0,0,0,0,Eligible,0.157927224629,4664,1362,29.20240137, ,0.0496382663363507,0.000128685907958108
203,2243.10,A06037224310,0.0698047392598,90006,27813,5786,97.416628,478,639,0.748044,28.171334,2176,0.8943,0,0,0,0,Eligible,0.333623095242,2238,-62,-2.770330652, ,0.0196099998733912,1.7651769843494e-05
204,1436.02,A06037143602,0.470560662569,91604,66420,13010,58.034826,815,2064,0.394864,41.612378,4301,0.687384,0,0,0,0,Eligible,0.275069757441,3773,528,13.9941691, ,0.051599984399022,0.000119136210290472
205,2933.07,A06037293307,0.130205690829,90710,51250,8755,78.66426,357,878,0.406606,28.723404,2770,0,0,0,0,0,Eligible,0.164070174872,2532,238,9.399684044, ,0.0280197388145772,3.2823977372585e-05
206,2098.10,A06037209810,0.0578492330352,90006,30123,7777,96.752059,624,716,0.871508,28.285714,2760,0.876601,0,0,0,0.349996,Eligible,0.358710018845,2585,175,6.769825919, ,0.016196435809629,1.46293717819475e-05
207,1232.03,A06037123203,0.226862504705,91605,32935,8350,87.56393,700,1032,0.678295,34.154535,3715,0,0,0,0,0,Eligible,0.191922624216,4071,-356,-8.744780152, ,0.0379574578066318,5.74719786813819e-05
208,2376,A06037237600,0.194500860503,90044,24976,7183,66.129465,633,1143,0.553806,38.452089,3739,0,0,0,0,0.449649,Eligible,0.20722368896,3993,-254,-6.361131981, ,0.0281687118878762,4.91451911639761e-05
209,2044.10,A06037204410,0.114623808437,90033,24174,2946,89.305347,507,605,0.838017,45.054945,2001,0.70087,0.932789,0,0,0,Eligible,0.398915595126,2490,-489,-19.63855422, ,0.0225267983171758,2.89859494194983e-05
210,2962.20,A06037296220,0.207124670984,90731,28733,2295,91.836735,403,1561,0.258168,21.449067,4411,0,0,0,0.716806,0,Eligible,0.283557036151,3605,806,22.35783634, ,0.0290715385680641,5.2185608243649e-05
211,2285,A06037228500,0.173321743139,90011,30491,6359,68.486097,716,1111,0.644464,42.275449,4855,0,0,0,0,0,Eligible,0.187223602456,4506,349,7.745228584, ,0.0281055415450883,4.38069994379574e-05
212,1838.10,A06037183810,0.175645130537,90042,32773,3050,84.611639,838,1254,0.668262,34.995383,4151,0.869792,0.947535,0,0,0,Eligible,0.408313154415,4776,-625,-13.08626466, ,0.0312998622145757,4.44495529136125e-05
213,1314,A06037131400,0.427440343628,91335,57344,14276,44.753577,576,1922,0.299688,30.260304,6433,0,0,0,0,0.391455,Eligible,0.153678555886,5161,1272,24.64638636, ,0.0422700206924287,0.000108309066177681
214,1319,A06037131900,0.508933088173,91406,57132,14487,21.370729,23,1352,0.017012,38.554217,5063,0,0,0,0,0,Eligible,0.0978326966759,3840,1223,31.84895833, ,0.0496940492215754,0.000128943237622843
215,1914.10,A06037191410,0.120223897269,90029,31128,2309,99.261448,1433,1651,0.867959,29.095354,4964,0.88658,1,0,0,0,Eligible,0.425146089338,4957,7,0.141214444, ,0.0228643509851626,3.04176333810858e-05
216,2348,A06037234800,0.252589705459,90043,53058,10059,20.062429,244,1081,0.225717,57.097792,3531,0,0,0.76274,0,0,Eligible,0.253246119311,3314,217,6.547978274, ,0.0320966948594253,6.38252731895316e-05
217,2118.02,A06037211802,0.125642544205,90020,34460,5913,94.719235,1619,2193,0.738258,38.951494,4207,0.778796,1,0,0,0,Eligible,0.424042836681,4529,-322,-7.109737249, ,0.0247443371819356,3.17789655035997e-05
218,1917.20,A06037191720,0.102055163132,90038,24665,10819,90.391814,984,1323,0.743764,37.873754,4007,0.889855,0,0,0,0.41777,Eligible,0.384479687913,4093,-86,-2.101148302, ,0.0212910691499175,2.58208406397017e-05
219,1224.20,A06037122420,0.333075053782,91605,34856,11180,62.339897,666,1371,0.485777,42.888889,5253,0,0,0,0,0,Eligible,0.179398756637,5000,253,5.06, ,0.0369573192546595,8.4387271779487e-05
220,1282.20,A06037128220,0.214499404404,91401,47215,3693,68.654337,574,1129,0.508415,40.100883,3136,0,0,0,0,0,Eligible,0.179487532956,3100,36,1.161290323, ,0.0305206494824398,5.43317961734906e-05
221,1899.03,A06037189903,0.0324196206956,90046,45855,7278,83.844679,602,1433,0.420098,29.589271,2086,0.871069,0.808541,0,0,0,Eligible,0.376634476929,2245,-159,-7.082405345, ,0.0129133615367478,8.20377653104316e-06
222,1154.03,A06037115403,0.271697385397,91325,43214,5160,80.68985,611,1034,0.590909,32.758621,3547,0,0,0,0,0,Eligible,0.185950162098,3030,517,17.06270627, ,0.0334840660556334,6.88536775182936e-05
223,2972.01,A06037297201,0.155995487892,90731,50965,11840,62.108731,932,1324,0.703927,34.914842,3696,0,0,0,0,0,Eligible,0.151201930568,3555,141,3.965792139, ,0.0248876532902868,3.9295813167516e-05
